,date,akoka_local_t3a,amuwo_local_t3,apapa_mains_1,apapa_mains_2,apapa_road_local_t1,apapa_road_local_t2,badia_33,causeway_1_33,causeway_2_33,flour_mills,naval_base,nrc_(akangba),nrc_(akoka),sabo_33,unilag,total_max_capacity,total_feeder_deficit,total_energy_deficit
21,2019-01-22,226.0,32.0,135.0,154.5,110.30000000000005,116.10000000000014,90.60000000000005,243.3,232.00000000000003,0.0,122.89999999999996,327.70000000000005,5.0,176.29999999999998,173.0,3114.800000000001,5259.500000000002,2144.7000000000007
22,2019-01-23,226.0,46.0,119.5,146.0,95.70000000000002,126.00000000000014,116.90000000000006,234.40000000000003,249.39999999999998,0.0,122.89999999999996,327.70000000000005,5.0,130.29999999999998,173.0,3114.800000000001,5233.600000000001,2118.8
23,2019-01-24,226.0,54.0,122.5,191.5,101.50000000000003,140.60000000000014,39.40000000000006,231.50000000000003,229.2,0.0,122.89999999999996,263.70000000000005,5.0,131.29999999999998,173.0,3114.800000000001,5146.9000000000015,2032.1000000000004
24,2019-01-25,226.0,123.0,161.5,195.0,132.40000000000003,147.2000000000001,176.50000000000006,235.20000000000002,277.0,0.0,122.89999999999996,223.70000000000005,5.0,156.29999999999998,173.0,3114.800000000001,5469.500000000002,2354.7000000000007
25,2019-01-26,226.0,19.0,210.5,173.0,111.50000000000003,115.80000000000014,125.40000000000006,234.50000000000003,235.9,0.0,122.89999999999996,140.70000000000005,5.0,134.29999999999998,173.0,3114.800000000001,5142.300000000001,2027.5
26,2019-01-27,226.0,24.0,180.5,152.5,105.70000000000005,117.40000000000015,78.50000000000006,238.3,189.5,0.0,122.89999999999996,144.70000000000005,5.0,128.29999999999998,173.0,3114.800000000001,5001.100000000001,1886.3000000000002
27,2019-01-28,226.0,39.0,132.5,159.5,121.60000000000004,114.60000000000015,51.50000000000006,238.60000000000002,177.0,0.0,122.89999999999996,139.70000000000005,5.0,114.29999999999998,173.0,3114.800000000001,4930.000000000001,1815.1999999999998
28,2019-01-29,226.0,62.0,131.5,134.5,97.50000000000003,122.10000000000014,60.200000000000045,230.8,242.29999999999998,0.0,122.89999999999996,131.70000000000005,5.0,143.29999999999998,173.0,3114.800000000001,4997.600000000001,1882.8000000000002
29,2019-01-30,226.0,40.0,160.5,194.5,99.40000000000002,135.30000000000015,105.60000000000008,236.60000000000002,348.5,0.0,122.89999999999996,147.50000000000006,5.0,158.29999999999998,173.0,3114.800000000001,5267.9000000000015,2153.1000000000004
30,2019-01-31,226.0,42.0,137.0,172.0,90.20000000000005,126.80000000000015,39.10000000000002,229.30000000000004,194.50000000000003,0.0,122.89999999999996,180.70000000000005,5.0,125.29999999999998,173.0,3114.800000000001,4978.600000000001,1863.8000000000002
31,2019-02-01,208.9,142.5,169.5,153.8,90.50000000000003,19.90000000000009,257.50000000000006,76.30000000000001,179.0,0.0,122.89999999999996,216.70000000000005,5.0,229.29999999999998,0.0,3114.800000000001,4986.600000000002,1871.800000000001
32,2019-02-02,226.0,22.0,140.5,167.5,106.70000000000005,106.30000000000015,114.20000000000005,243.10000000000002,311.0,0.0,122.89999999999996,92.70000000000005,5.0,118.29999999999998,173.0,3114.800000000001,5064.000000000002,1949.2000000000007
33,2019-02-03,226.0,57.0,145.5,171.5,100.10000000000004,109.60000000000016,96.50000000000006,218.60000000000002,372.0,0.0,122.89999999999996,106.70000000000005,5.0,134.29999999999998,173.0,3114.800000000001,5153.500000000001,2038.6999999999998
34,2019-02-04,226.0,63.0,129.5,140.5,96.10000000000002,117.10000000000015,88.20000000000005,102.20000000000002,372.0,0.0,122.89999999999996,76.70000000000005,5.0,102.29999999999998,173.0,3114.800000000001,4929.300000000001,1814.5
35,2019-02-05,226.0,55.0,104.5,114.0,77.70000000000005,128.90000000000015,77.3000000000001,15.400000000000034,372.0,0.0,122.89999999999996,76.70000000000005,5.0,141.29999999999998,173.0,3114.800000000001,4804.500000000002,1689.7000000000007
36,2019-02-06,226.0,46.0,124.5,143.5,89.80000000000003,121.30000000000013,186.30000000000007,70.50000000000006,372.0,0.0,122.89999999999996,71.70000000000005,5.0,138.29999999999998,173.0,3114.800000000001,5005.600000000001,1890.8000000000002
37,2019-02-07,226.0,48.0,98.5,109.5,88.80000000000003,128.2000000000001,41.700000000000045,131.20000000000002,372.0,0.0,122.89999999999996,80.70000000000005,5.0,140.29999999999998,173.0,3114.800000000001,4880.6,1765.7999999999993
38,2019-02-08,226.0,50.0,116.5,141.5,103.40000000000003,135.50000000000017,59.900000000000034,119.10000000000002,372.0,0.0,122.89999999999996,100.70000000000005,5.0,123.29999999999998,173.0,3114.800000000001,4963.600000000001,1848.8000000000002
39,2019-02-09,226.0,87.0,196.5,217.5,138.3,190.40000000000012,141.80000000000007,153.60000000000002,320.0,0.0,122.89999999999996,127.70000000000005,5.0,120.29999999999998,173.0,3114.800000000001,5334.800000000001,2220.0
